business_postal_code,Unnamed: 0,population ,avg_income,inspection_id,inspection_date,inspection_score,inspection_type,violation_description,risk_category,Neighborhoods,Current Police Districts
94118,11,38939,61609,70641_20180626,06/26/2018 12:00:00 AM,87.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,4.0,8.0
94118,11,38939,61609,67235_20190417,04/17/2019 12:00:00 AM,83.0,Routine - Unscheduled,Inadequate ventilation or lighting,Low Risk,5.0,8.0
94118,11,38939,61609,66705_20190911,09/11/2019 12:00:00 AM,71.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,5.0,8.0
94118,11,38939,61609,65831_20180711,07/11/2018 12:00:00 AM,80.0,Routine - Unscheduled,High risk food holding temperature,High Risk,5.0,8.0
94118,11,38939,61609,66384_20190404,04/04/2019 12:00:00 AM,90.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,5.0,8.0
94118,11,38939,61609,67235_20190417,04/17/2019 12:00:00 AM,83.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,5.0,8.0
94118,11,38939,61609,64933_20180516,05/16/2018 12:00:00 AM,85.0,Routine - Unscheduled,Improper thawing methods,Moderate Risk,10.0,8.0
94118,11,38939,61609,66361_20170320,03/20/2017 12:00:00 AM,68.0,Routine - Unscheduled,Unclean hands or improper use of gloves,High Risk,5.0,8.0
94118,11,38939,61609,65267_20180523,05/23/2018 12:00:00 AM,92.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,10.0,8.0
94118,11,38939,61609,64933_20190130,01/30/2019 12:00:00 AM,83.0,Routine - Unscheduled,Employee eating or smoking,Moderate Risk,10.0,8.0
94118,11,38939,61609,67869_20170901,09/01/2017 12:00:00 AM,81.0,Routine - Unscheduled,Unclean hands or improper use of gloves,High Risk,5.0,8.0
94118,11,38939,61609,68998_20170328,03/28/2017 12:00:00 AM,84.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,5.0,8.0
94118,11,38939,61609,68467_20170104,01/04/2017 12:00:00 AM,94.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,5.0,8.0
94118,11,38939,61609,65831_20190823,08/23/2019 12:00:00 AM,73.0,Routine - Unscheduled,No person in charge of food facility,Low Risk,5.0,8.0
94118,11,38939,61609,65813_20190125,01/25/2019 12:00:00 AM,85.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,5.0,8.0
94118,11,38939,61609,70758_20161024,10/24/2016 12:00:00 AM,93.0,Routine - Unscheduled,Unclean hands or improper use of gloves,High Risk,5.0,8.0
94118,11,38939,61609,66361_20170320,03/20/2017 12:00:00 AM,68.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,5.0,8.0
94118,11,38939,61609,66384_20190404,04/04/2019 12:00:00 AM,90.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,5.0,8.0
94118,11,38939,61609,66361_20190522,05/22/2019 12:00:00 AM,86.0,Routine - Unscheduled,Improper food storage,Low Risk,5.0,8.0
94118,11,38939,61609,68597_20190529,05/29/2019 12:00:00 AM,98.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,10.0,8.0
94118,11,38939,61609,66705_20170302,03/02/2017 12:00:00 AM,75.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,5.0,8.0
94118,11,38939,61609,70619_20181026,10/26/2018 12:00:00 AM,90.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,5.0,8.0
94118,11,38939,61609,67869_20190514,05/14/2019 12:00:00 AM,96.0,Routine - Unscheduled,Inadequate dressing rooms or improper storage of personal items,Low Risk,5.0,8.0
94118,11,38939,61609,66361_20180207,02/07/2018 12:00:00 AM,81.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,5.0,8.0
94118,11,38939,61609,66705_20190911,09/11/2019 12:00:00 AM,71.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,5.0,8.0
94118,11,38939,61609,66901_20190620,06/20/2019 12:00:00 AM,81.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,5.0,8.0
94118,11,38939,61609,66384_20170828,08/28/2017 12:00:00 AM,83.0,Routine - Unscheduled,Inadequate ventilation or lighting,Low Risk,5.0,8.0
94118,11,38939,61609,65831_20190415,04/15/2019 12:00:00 AM,74.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,5.0,8.0
94118,11,38939,61609,66705_20190911,09/11/2019 12:00:00 AM,71.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,5.0,8.0
94118,11,38939,61609,66901_20161026,10/26/2016 12:00:00 AM,86.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,5.0,8.0
94118,11,38939,61609,64933_20161114,11/14/2016 12:00:00 AM,85.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,10.0,8.0
94118,11,38939,61609,67828_20170327,03/27/2017 12:00:00 AM,85.0,Routine - Unscheduled,Unclean hands or improper use of gloves,High Risk,5.0,8.0
94118,11,38939,61609,65831_20190823,08/23/2019 12:00:00 AM,73.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,5.0,8.0
94118,11,38939,61609,65831_20170726,07/26/2017 12:00:00 AM,77.0,Routine - Unscheduled,Inadequate ventilation or lighting,Low Risk,5.0,8.0
94118,11,38939,61609,70641_20161102,11/02/2016 12:00:00 AM,71.0,Routine - Unscheduled,Unclean hands or improper use of gloves,High Risk,4.0,8.0
94118,11,38939,61609,65813_20190730,07/30/2019 12:00:00 AM,83.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,5.0,8.0
94118,11,38939,61609,67869_20170901,09/01/2017 12:00:00 AM,81.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,5.0,8.0
94118,11,38939,61609,67235_20190417,04/17/2019 12:00:00 AM,83.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,5.0,8.0
94118,11,38939,61609,70641_20180626,06/26/2018 12:00:00 AM,87.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,4.0,8.0
94118,11,38939,61609,66901_20161026,10/26/2016 12:00:00 AM,86.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,5.0,8.0
94118,11,38939,61609,70641_20161102,11/02/2016 12:00:00 AM,71.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,4.0,8.0
94118,11,38939,61609,67828_20171206,12/06/2017 12:00:00 AM,85.0,Routine - Unscheduled,Unclean hands or improper use of gloves,High Risk,5.0,8.0
94118,11,38939,61609,67828_20170327,03/27/2017 12:00:00 AM,85.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,5.0,8.0
94118,11,38939,61609,65831_20170726,07/26/2017 12:00:00 AM,77.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,5.0,8.0
94118,11,38939,61609,64933_20180516,05/16/2018 12:00:00 AM,85.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,10.0,8.0
94118,11,38939,61609,65267_20180523,05/23/2018 12:00:00 AM,92.0,Routine - Unscheduled,Insufficient hot water or running water,Moderate Risk,10.0,8.0
94118,11,38939,61609,67828_20171206,12/06/2017 12:00:00 AM,85.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,5.0,8.0
94118,11,38939,61609,65813_20180522,05/22/2018 12:00:00 AM,90.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,5.0,8.0
94118,11,38939,61609,67869_20180919,09/19/2018 12:00:00 AM,84.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,5.0,8.0
94118,11,38939,61609,66361_20190522,05/22/2019 12:00:00 AM,86.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,5.0,8.0
94118,11,38939,61609,65831_20180711,07/11/2018 12:00:00 AM,80.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,5.0,8.0
94118,11,38939,61609,65813_20190125,01/25/2019 12:00:00 AM,85.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,5.0,8.0
94118,11,38939,61609,66361_20180207,02/07/2018 12:00:00 AM,81.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,5.0,8.0
94118,11,38939,61609,66705_20170302,03/02/2017 12:00:00 AM,75.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,5.0,8.0
94118,11,38939,61609,68998_20181026,10/26/2018 12:00:00 AM,94.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,5.0,8.0
94118,11,38939,61609,66384_20170828,08/28/2017 12:00:00 AM,83.0,Routine - Unscheduled,Improper food storage,Low Risk,5.0,8.0
94118,11,38939,61609,65831_20190415,04/15/2019 12:00:00 AM,74.0,Routine - Unscheduled,High risk vermin infestation,High Risk,5.0,8.0
94118,11,38939,61609,67869_20180919,09/19/2018 12:00:00 AM,84.0,Routine - Unscheduled,Inadequate dressing rooms or improper storage of personal items,Low Risk,5.0,8.0
94118,11,38939,61609,66705_20190911,09/11/2019 12:00:00 AM,71.0,Routine - Unscheduled,High risk vermin infestation,High Risk,5.0,8.0
94118,11,38939,61609,65831_20170726,07/26/2017 12:00:00 AM,77.0,Routine - Unscheduled,Improper storage use or identification of toxic substances,Low Risk,5.0,8.0
94118,11,38939,61609,64933_20161114,11/14/2016 12:00:00 AM,85.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,10.0,8.0
94118,11,38939,61609,65831_20190415,04/15/2019 12:00:00 AM,74.0,Routine - Unscheduled,Improper thawing methods,Moderate Risk,5.0,8.0
94118,11,38939,61609,65267_20190226,02/26/2019 12:00:00 AM,94.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,10.0,8.0
94118,11,38939,61609,65831_20190823,08/23/2019 12:00:00 AM,73.0,Routine - Unscheduled,Unclean hands or improper use of gloves,High Risk,5.0,8.0
94118,11,38939,61609,67235_20180605,06/05/2018 12:00:00 AM,86.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,5.0,8.0
94118,11,38939,61609,65831_20170726,07/26/2017 12:00:00 AM,77.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,5.0,8.0
94118,11,38939,61609,67869_20180919,09/19/2018 12:00:00 AM,84.0,Routine - Unscheduled,Unclean hands or improper use of gloves,High Risk,5.0,8.0
94118,11,38939,61609,65831_20190823,08/23/2019 12:00:00 AM,73.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,5.0,8.0
94118,11,38939,61609,70619_20170517,05/17/2017 12:00:00 AM,89.0,Routine - Unscheduled,High risk food holding temperature,High Risk,5.0,8.0
94118,11,38939,61609,66361_20170320,03/20/2017 12:00:00 AM,68.0,Routine - Unscheduled,Improper cooling methods,High Risk,5.0,8.0
94118,11,38939,61609,67235_20170201,02/01/2017 12:00:00 AM,94.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,5.0,8.0
94118,11,38939,61609,65831_20170726,07/26/2017 12:00:00 AM,77.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,5.0,8.0
94118,11,38939,61609,65813_20170201,02/01/2017 12:00:00 AM,88.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,5.0,8.0
94118,11,38939,61609,64933_20190130,01/30/2019 12:00:00 AM,83.0,Routine - Unscheduled,Improper food storage,Low Risk,10.0,8.0
94118,11,38939,61609,66361_20170320,03/20/2017 12:00:00 AM,68.0,Routine - Unscheduled,High risk food holding temperature,High Risk,5.0,8.0
94118,11,38939,61609,70641_20180626,06/26/2018 12:00:00 AM,87.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,4.0,8.0
94118,11,38939,61609,65267_20161206,12/06/2016 12:00:00 AM,92.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,10.0,8.0
94118,11,38939,61609,65813_20190730,07/30/2019 12:00:00 AM,83.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,5.0,8.0
94118,11,38939,61609,65813_20180522,05/22/2018 12:00:00 AM,90.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,5.0,8.0
94118,11,38939,61609,66361_20190522,05/22/2019 12:00:00 AM,86.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,5.0,8.0
94118,11,38939,61609,66384_20170828,08/28/2017 12:00:00 AM,83.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,5.0,8.0
94118,11,38939,61609,68998_20170328,03/28/2017 12:00:00 AM,84.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,5.0,8.0
94118,11,38939,61609,66901_20161026,10/26/2016 12:00:00 AM,86.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,5.0,8.0
94118,11,38939,61609,68998_20181026,10/26/2018 12:00:00 AM,94.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,5.0,8.0
94118,11,38939,61609,67828_20181026,10/26/2018 12:00:00 AM,96.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,5.0,8.0
94118,11,38939,61609,70641_20161102,11/02/2016 12:00:00 AM,71.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,4.0,8.0
94118,11,38939,61609,66901_20190620,06/20/2019 12:00:00 AM,81.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,5.0,8.0
94118,11,38939,61609,66705_20170302,03/02/2017 12:00:00 AM,75.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,5.0,8.0
94118,11,38939,61609,67869_20170901,09/01/2017 12:00:00 AM,81.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,5.0,8.0
94118,11,38939,61609,65831_20190415,04/15/2019 12:00:00 AM,74.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,5.0,8.0
94118,11,38939,61609,65831_20180711,07/11/2018 12:00:00 AM,80.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,5.0,8.0
94118,11,38939,61609,67828_20181026,10/26/2018 12:00:00 AM,96.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,5.0,8.0
94118,11,38939,61609,65831_20190823,08/23/2019 12:00:00 AM,73.0,Routine - Unscheduled,Improper thawing methods,Moderate Risk,5.0,8.0
94118,11,38939,61609,65831_20190415,04/15/2019 12:00:00 AM,74.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,5.0,8.0
94118,11,38939,61609,66384_20170828,08/28/2017 12:00:00 AM,83.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,5.0,8.0
94118,11,38939,61609,66361_20180207,02/07/2018 12:00:00 AM,81.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,5.0,8.0
94118,11,38939,61609,65813_20190730,07/30/2019 12:00:00 AM,83.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,5.0,8.0
94118,11,38939,61609,66705_20170302,03/02/2017 12:00:00 AM,75.0,Routine - Unscheduled,Improper thawing methods,Moderate Risk,5.0,8.0
94118,11,38939,61609,67235_20190417,04/17/2019 12:00:00 AM,83.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,5.0,8.0
94118,11,38939,61609,66361_20180207,02/07/2018 12:00:00 AM,81.0,Routine - Unscheduled,Unclean hands or improper use of gloves,High Risk,5.0,8.0
94118,11,38939,61609,68998_20170328,03/28/2017 12:00:00 AM,84.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,5.0,8.0
94118,11,38939,61609,70619_20181026,10/26/2018 12:00:00 AM,90.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,5.0,8.0
94118,11,38939,61609,67869_20161205,12/05/2016 12:00:00 AM,94.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,5.0,8.0
94118,11,38939,61609,64933_20161114,11/14/2016 12:00:00 AM,85.0,Routine - Unscheduled,High risk vermin infestation,High Risk,10.0,8.0
94118,11,38939,61609,65267_20190226,02/26/2019 12:00:00 AM,94.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,10.0,8.0
94118,11,38939,61609,67235_20180605,06/05/2018 12:00:00 AM,86.0,Routine - Unscheduled,Inadequate ventilation or lighting,Low Risk,5.0,8.0
94118,11,38939,61609,67235_20170201,02/01/2017 12:00:00 AM,94.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,5.0,8.0
94118,11,38939,61609,67235_20180605,06/05/2018 12:00:00 AM,86.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,5.0,8.0
94118,11,38939,61609,66901_20161026,10/26/2016 12:00:00 AM,86.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,5.0,8.0
94118,11,38939,61609,66361_20190522,05/22/2019 12:00:00 AM,86.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,5.0,8.0
94118,11,38939,61609,65831_20180711,07/11/2018 12:00:00 AM,80.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,5.0,8.0
94118,11,38939,61609,65813_20170201,02/01/2017 12:00:00 AM,88.0,Routine - Unscheduled,Inadequate procedures or records for time as a public health control,Moderate Risk,5.0,8.0
94118,11,38939,61609,65267_20161206,12/06/2016 12:00:00 AM,92.0,Routine - Unscheduled,Insufficient hot water or running water,Moderate Risk,10.0,8.0
94118,11,38939,61609,64933_20190130,01/30/2019 12:00:00 AM,83.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,10.0,8.0
94118,11,38939,61609,66901_20190620,06/20/2019 12:00:00 AM,81.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,5.0,8.0
94118,11,38939,61609,66705_20170302,03/02/2017 12:00:00 AM,75.0,Routine - Unscheduled,High risk food holding temperature,High Risk,5.0,8.0
94118,11,38939,61609,65831_20190823,08/23/2019 12:00:00 AM,73.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,5.0,8.0
94118,11,38939,61609,68467_20170104,01/04/2017 12:00:00 AM,94.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,5.0,8.0
94118,11,38939,61609,70641_20161102,11/02/2016 12:00:00 AM,71.0,Routine - Unscheduled,High risk vermin infestation,High Risk,4.0,8.0
94118,11,38939,61609,66361_20170320,03/20/2017 12:00:00 AM,68.0,Routine - Unscheduled,Improper thawing methods,Moderate Risk,5.0,8.0
94118,11,38939,61609,67828_20171206,12/06/2017 12:00:00 AM,85.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,5.0,8.0
94118,11,38939,61609,66384_20180807,08/07/2018 12:00:00 AM,91.0,Routine - Unscheduled,Inadequate dressing rooms or improper storage of personal items,Low Risk,5.0,8.0
94118,11,38939,61609,65831_20170726,07/26/2017 12:00:00 AM,77.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,5.0,8.0
94118,11,38939,61609,67869_20170901,09/01/2017 12:00:00 AM,81.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,5.0,8.0
94118,11,38939,61609,65813_20190125,01/25/2019 12:00:00 AM,85.0,Routine - Unscheduled,Noncompliance with shell fish tags or display,Moderate Risk,5.0,8.0
94118,11,38939,61609,67235_20190417,04/17/2019 12:00:00 AM,83.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,5.0,8.0
94118,11,38939,61609,70619_20170517,05/17/2017 12:00:00 AM,89.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,5.0,8.0
94118,11,38939,61609,68998_20181026,10/26/2018 12:00:00 AM,94.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,5.0,8.0
94107,12,17368,61362,58745_20170112,01/12/2017 12:00:00 AM,85.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,32.0,1.0
94107,12,17368,61362,2145_20180517,05/17/2018 12:00:00 AM,87.0,Routine - Unscheduled,Inadequate dressing rooms or improper storage of personal items,Low Risk,32.0,1.0
